time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-12-20T22:04:36.380Z,-6.3743,154.6314,56.09,5.2,mb,,53,3.277,1,us,us100048hu,2015-12-21T06:07:05.748Z,"94km W of Panguna, Papua New Guinea",earthquake
2015-12-14T01:34:04.830Z,-4.0651,129.5593,44.69,5.2,mb,,18,2.916,1.13,us,us20004gyp,2015-12-21T01:36:23.671Z,"107km SE of Amahai, Indonesia",earthquake
2015-09-17T00:22:20.450Z,-31.7999,-72.1153,10,5.2,mb,,114,1.195,0.85,us,us20003k9n,2015-12-21T23:16:11.040Z,"91km WSW of Illapel, Chile",earthquake
2015-09-17T01:21:48.660Z,-31.6698,-71.8533,10,5.2,mwr,,123,1.01,0.99,us,us20003kc6,2015-12-21T23:16:12.040Z,"65km W of Illapel, Chile",earthquake
2015-09-17T03:12:42.000Z,-30.922,-71.264,47.1,5.2,mwr,,,,0.89,us,us20003kec,2015-12-21T23:16:13.040Z,"36km S of Ovalle, Chile",earthquake
2015-09-17T04:38:08.090Z,-31.2586,-71.8954,19.8,5.2,mb,,77,0.624,0.8,us,us20003kh2,2015-12-21T23:16:13.040Z,"80km WNW of Illapel, Chile",earthquake
2015-09-17T05:40:57.740Z,-31.3875,-71.9551,9.25,5.2,mb,,43,0.762,0.73,us,us20003khm,2015-12-21T23:16:14.040Z,"79km WNW of Illapel, Chile",earthquake
2015-09-17T10:31:26.120Z,-30.9923,-71.4463,38.17,5.2,mb,,76,0.356,0.99,us,us20003kk1,2015-12-21T23:16:15.040Z,"49km SSW of Ovalle, Chile",earthquake
2015-09-17T22:39:20.370Z,-31.031,-71.8056,23.23,5.2,mwr,,53,0.385,0.78,us,us20003l02,2015-12-21T23:16:18.040Z,"75km SW of Ovalle, Chile",earthquake
2015-09-18T13:51:17.000Z,-31.439,-71.807,30.1,5.2,mwr,,,,1.02,us,us20003l83,2015-12-21T23:16:20.040Z,"64km WNW of Illapel, Chile",earthquake
2015-09-22T04:03:14.730Z,13.0875,51.123,10,5.2,mb,,43,2.85,0.86,us,us20003mr8,2015-12-21T23:16:31.040Z,"134km N of Bereeda, Somalia",earthquake
2015-01-01T08:49:53.200Z,28.728,51.858,10.1,5.1,mb,,,,0.89,us,usc000tb4f,2015-03-27T07:00:56.040Z,"70km W of Firuzabad, Iran",earthquake
2015-01-02T20:11:08.450Z,2.4886,126.4484,48.22,5.1,mb,,45,1.936,0.9,us,usc000tbbg,2015-03-27T07:01:17.040Z,"182km NE of Bitung, Indonesia",earthquake
2015-01-03T20:59:57.140Z,-17.1556,168.7771,29.19,5.1,mb,,42,2.273,0.9,us,usc000tbh1,2015-03-27T07:01:32.040Z,"80km NE of Port-Vila, Vanuatu",earthquake
2015-01-04T05:51:25.910Z,29.2716,130.5524,26.19,5.1,mb,,75,2.232,0.64,us,usc000tbjs,2015-03-27T07:01:38.040Z,"144km NE of Naze, Japan",earthquake
2015-01-04T23:44:05.380Z,-7.0181,150.9005,35,5.1,mb,,84,3.076,0.69,us,usc000tbpu,2015-03-27T07:01:50.040Z,"173km ESE of Kandrian, Papua New Guinea",earthquake
2015-01-05T05:18:51.880Z,-4.4676,151.3075,24.68,5.1,mb,,69,0.896,1.08,us,usc000tbr9,2015-03-27T07:01:53.040Z,"100km WSW of Rabaul, Papua New Guinea",earthquake
2015-01-07T04:48:33.600Z,24.26,121.7,22,5.1,mwr,,,,0.55,us,usc000tcb4,2015-03-27T07:02:24.040Z,"32km NNE of Hualian, Taiwan",earthquake
2015-01-07T14:45:36.390Z,-6.1161,146.691,52.71,5.1,mb,,30,3.3,1.01,us,usc000tcdm,2015-03-27T07:02:31.040Z,"74km NNW of Lae, Papua New Guinea",earthquake
2015-01-08T18:47:12.930Z,64.5611,-17.773,9.46,5.1,mb,,61,1.54,0.71,us,usc000tdak,2015-04-10T18:56:27.040Z,"126km S of Akureyri, Iceland",earthquake
2015-01-09T00:04:55.890Z,-54.1857,-134.0343,10,5.1,mb,,28,32.276,1.13,us,usc000te3v,2015-04-10T18:56:27.040Z,Pacific-Antarctic Ridge,earthquake
2015-01-10T06:51:02.610Z,40.1126,77.2615,47.77,5.1,mb,,44,2.006,0.79,us,usc000tefb,2015-04-10T18:56:28.040Z,"108km ENE of Arzak, China",earthquake
2015-01-09T22:59:11.900Z,2.5913,96.0946,49.94,5.1,mb,,22,1.955,1.06,us,usc000tedv,2015-04-10T18:56:28.040Z,"34km WNW of Sinabang, Indonesia",earthquake
2015-01-10T03:14:34.860Z,-15.8709,-172.9855,36.53,5.1,mb,,34,2.273,0.87,us,usc000teem,2015-04-10T18:56:28.040Z,"82km E of Hihifo, Tonga",earthquake
2015-01-11T08:39:26.480Z,-3.5835,154.3044,56.83,5.1,mb,,28,2.383,0.77,us,usc000temj,2015-04-10T18:56:29.040Z,"171km NE of Taron, Papua New Guinea",earthquake
2015-01-16T11:39:23.460Z,-3.3787,-79.9723,79.03,5.1,mb,,43,3.9,1.03,us,usc000tgde,2015-04-20T15:34:50.040Z,"7km N of Santa Rosa, Ecuador",earthquake
2015-01-20T12:07:18.760Z,-6.1785,154.4264,57.31,5.1,mb,,62,6.356,0.73,us,usc000thg4,2015-04-20T16:05:37.040Z,"118km W of Panguna, Papua New Guinea",earthquake
2015-01-21T19:52:56.810Z,-5.6589,146.3325,63.33,5.1,mb,,27,3.736,0.86,us,usc000thwf,2015-04-20T16:05:39.040Z,"76km SE of Madang, Papua New Guinea",earthquake
2015-01-28T13:25:33.710Z,-41.3446,-85.4076,10,5.1,mb,,51,9.752,0.84,us,usb000tiwy,2015-04-24T16:54:50.040Z,West Chile Rise,earthquake
2015-01-22T00:39:16.530Z,73.2507,6.4866,10,5.1,mb,,42,5.142,0.65,us,usc000ti2c,2015-04-24T16:54:56.040Z,Greenland Sea,earthquake
2015-01-23T21:16:29.140Z,-56.3712,-26.6885,48.94,5.1,mb,,53,5.971,0.66,us,usc000tiqr,2015-04-24T16:55:15.040Z,"48km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-01-26T07:09:54.750Z,9.6106,122.3764,56.84,5.1,mb,,35,4.051,0.93,us,usc000tj2w,2015-04-24T16:55:41.040Z,"8km SW of Cayhagan, Philippines",earthquake
2015-01-28T15:54:39.020Z,34.4562,25.0882,37,5.1,mww,,42,0.845,0.78,us,usb000tixk,2015-04-24T16:54:51.040Z,"60km S of Pirgos, Greece",earthquake
2015-01-29T02:48:54.160Z,1.6192,126.3367,44.65,5.1,mb,,48,1.33,0.56,us,usc000tjyr,2015-05-02T14:06:04.040Z,"129km E of Bitung, Indonesia",earthquake
2015-01-30T04:30:35.710Z,49.4954,156.1026,25.6,5.1,mb,,95,3.754,0.71,us,usc000tk9v,2015-05-02T14:06:01.040Z,"131km S of Severo-Kuril'sk, Russia",earthquake
2015-01-30T18:11:10.730Z,-21.2106,170.1299,7.92,5.1,mb,,40,3.534,1,us,usc000tkez,2015-05-02T14:07:17.040Z,"204km SSE of Isangel, Vanuatu",earthquake
2015-01-30T18:21:07.610Z,-52.539,26.5358,11.56,5.1,mb,,47,20.572,0.75,us,usc000tkk8,2015-05-02T14:07:09.040Z,South of Africa,earthquake
2015-01-30T18:52:56.680Z,-52.5325,26.62,8.38,5.1,mb,,71,20.578,0.5,us,usc000tkfd,2015-05-02T14:07:09.040Z,South of Africa,earthquake
2015-01-31T18:57:48.440Z,5.2856,-82.5906,10.58,5.1,mb,,65,4.724,0.95,us,usc000tkmh,2015-05-02T14:07:15.040Z,South of Panama,earthquake
2015-01-31T20:47:11.500Z,56.6128,-169.1345,12.18,5.1,mb,,28,0.832,0.82,us,usc000tkmt,2015-05-02T14:06:37.040Z,"91km SE of City of Saint Paul, Alaska",earthquake
2015-02-01T11:20:25.640Z,56.6399,-169.0803,10,5.1,mwb,,28,0.836,0.84,us,usc000tkqa,2015-05-02T14:06:38.040Z,"91km SE of City of Saint Paul, Alaska",earthquake
2015-02-01T13:42:11.980Z,-20.8209,169.7156,10,5.1,mb,,128,17.728,0.86,us,usc000tndh,2015-05-02T14:07:37.040Z,"148km SSE of Isangel, Vanuatu",earthquake
2015-02-01T23:33:00.050Z,-3.9127,-76.6179,115.65,5.1,mb,,57,3.657,0.81,us,usc000tktr,2015-05-02T14:06:20.040Z,"102km N of Barranca, Peru",earthquake
2015-02-04T10:44:16.740Z,32.866,83.4305,10,5.1,mb,,38,8.547,0.73,us,usc000tlgv,2015-05-02T14:07:42.040Z,"98km NW of Luring, China",earthquake
2015-02-04T10:59:28.750Z,10.6804,-62.8349,110.51,5.1,mb,,62,1.801,0.64,us,usc000tlgx,2015-05-02T14:07:28.040Z,"12km N of Yaguaraparo, Venezuela",earthquake
2015-02-10T16:09:24.080Z,14.0028,120.6226,134.89,5.1,mb,,29,0.32,0.8,us,usc000tnp2,2015-05-04T22:47:53.040Z,"3km W of Prinza, Philippines",earthquake
2015-02-11T03:30:11.780Z,13.2332,92.3474,20.15,5.1,mwb,,46,8.1,0.47,us,usc000tnwj,2015-05-04T22:47:54.040Z,"174km NNW of Bamboo Flat, India",earthquake
2015-02-13T17:30:55.560Z,-6.1333,146.7546,70.75,5.1,mb,,34,3.274,1.05,us,usb000tp4x,2015-05-11T23:20:12.040Z,"69km NNW of Lae, Papua New Guinea",earthquake
2015-02-15T12:10:41.640Z,-4.3677,-12.0393,10,5.1,mb,,110,20.362,0.8,us,usb000tpig,2015-05-11T23:20:16.040Z,North of Ascension Island,earthquake
2015-02-17T02:14:58.470Z,0.5454,126.0272,38.12,5.1,mb,,33,1.358,0.51,us,usb000tpx9,2015-05-11T23:20:20.040Z,"136km SE of Bitung, Indonesia",earthquake
2015-02-18T16:27:23.040Z,-10.7482,164.136,10,5.1,mb,,53,4.324,1.41,us,usb000tqcy,2015-05-11T23:20:23.040Z,"185km W of Lata, Solomon Islands",earthquake
2015-02-19T14:08:49.290Z,-16.1006,-178.943,35,5.1,mb,,107,3.308,0.95,us,usc000trg9,2015-05-12T20:29:33.040Z,"182km E of Lambasa, Fiji",earthquake
2015-02-19T19:56:35.590Z,-16.3938,168.0953,24.56,5.1,mb,,70,1.273,0.9,us,usc000trl8,2015-05-12T20:29:33.040Z,"78km ESE of Lakatoro, Vanuatu",earthquake
2015-02-21T19:51:00.280Z,-9.1282,158.5607,33.55,5.1,mb,,48,1.403,0.58,us,usc000ts63,2015-05-12T20:29:38.040Z,"130km SSW of Dadali, Solomon Islands",earthquake
2015-02-21T22:26:45.600Z,4.67,-76.18,95,5.1,mb,,,,0.94,us,usc000ts6w,2015-05-12T20:29:38.040Z,"8km SW of Argelia, Colombia",earthquake
2015-02-22T06:42:54.740Z,44.133,85.5676,11.92,5.1,mb,,64,1.575,0.76,us,usc000ts8t,2015-05-12T20:29:38.040Z,"41km WSW of Shihezi, China",earthquake
2015-02-22T11:48:24.890Z,-29.0463,-3.9058,10,5.1,mb,,72,13.136,0.78,us,usc000tsa0,2015-05-12T20:29:39.040Z,South Atlantic Ocean,earthquake
2015-02-22T13:02:16.300Z,-17.9984,-178.3198,593.9,5.1,mb,,23,3.463,0.73,us,usc000tsa8,2015-05-12T20:29:39.040Z,"296km N of Ndoi Island, Fiji",earthquake
2015-02-22T19:43:32.660Z,39.7592,143.2815,10,5.1,mb,,87,2.242,0.66,us,usc000tsbm,2015-05-12T20:29:39.040Z,"114km E of Miyako, Japan",earthquake
2015-02-24T23:43:18.140Z,-10.3658,23.4785,10,5.1,mb,,78,6.702,1.26,us,usc000tsyj,2015-05-12T20:29:44.040Z,"142km ENE of Luau, Angola",earthquake
2015-02-25T19:33:08.800Z,-36.583,177.275,12,5.1,mwr,,,,1.29,us,usc000tt6i,2015-05-12T20:29:46.040Z,"135km ENE of Tairua, New Zealand",earthquake
2015-02-26T23:44:53.820Z,-5.4602,152.8834,11.27,5.1,mb,,54,1.45,0.73,us,usc000tthp,2015-05-19T00:28:50.040Z,"111km S of Taron, Papua New Guinea",earthquake
2015-02-28T10:53:03.610Z,-8.9066,118.8202,117.87,5.1,mb,,65,3.388,0.91,us,usc000ttz2,2015-05-19T00:29:12.040Z,"23km S of Karumbu, Indonesia",earthquake
2015-03-02T13:29:12.860Z,-1.8461,133.3405,40.47,5.1,mb,,40,1.525,0.72,us,usc000tuc2,2015-05-19T00:29:38.040Z,"136km SW of Manokwari, Indonesia",earthquake
2015-03-04T08:35:07.120Z,50.2697,-129.92,8.65,5.1,mwr,,152,2.228,1.13,us,usc000tuv5,2015-05-19T00:30:00.040Z,"183km WSW of Port Hardy, Canada",earthquake
2015-03-06T10:39:49.000Z,-44.4072,-78.3931,10,5.1,mb,,87,3.661,0.88,us,usc000tvi4,2015-05-28T00:48:35.040Z,"Off the coast of Aisen, Chile",earthquake
2015-03-07T20:51:43.650Z,-24.4543,179.2549,531.4,5.1,mb,,43,5.393,0.87,us,usc000twev,2015-05-28T00:48:37.040Z,South of the Fiji Islands,earthquake
2015-03-08T15:52:23.490Z,-19.9946,-177.8541,565.06,5.1,mb,,16,4.475,0.85,us,usc000twju,2015-05-28T00:48:38.040Z,"114km NE of Ndoi Island, Fiji",earthquake
2015-03-12T06:05:11.850Z,13.2299,145.5374,10,5.1,mb,,69,14.091,0.64,us,us10001n0w,2015-06-04T00:46:16.040Z,"77km ESE of Yigo Mayor's Office, Guam",earthquake
2015-03-12T06:03:40.590Z,13.1051,145.4306,23.29,5.1,mb,,33,0.728,0.61,us,us10001lue,2015-06-04T00:46:16.040Z,"75km ESE of Inarajan Mayor's Office, Guam",earthquake
2015-03-14T21:59:14.850Z,-2.1657,141.4926,10,5.1,mb,,20,0.86,0.58,us,us10001mf9,2015-06-04T00:46:20.040Z,"60km NNE of Vanimo, Papua New Guinea",earthquake
2015-03-15T16:25:36.820Z,13.7364,-92.9027,41.67,5.1,mb,,92,1.318,0.79,us,us10001mjg,2015-06-04T00:46:21.040Z,"114km SW of Ocos, Guatemala",earthquake
2015-03-16T22:06:36.620Z,-5.6922,151.0826,79.56,5.1,mb,,32,1.839,1.25,us,us10001mwt,2015-06-04T00:46:23.040Z,"105km E of Kimbe, Papua New Guinea",earthquake
2015-03-21T16:58:15.200Z,-9.3545,-78.7174,55,5.1,mb,,78,3.2,0.68,us,us10001pfa,2015-06-09T21:30:00.040Z,"33km SSW of Chimbote, Peru",earthquake
2015-03-22T18:12:27.380Z,1.9506,89.6231,15.1,5.1,mb,,58,7.975,0.63,us,us10001pl1,2015-06-09T21:30:02.040Z,North Indian Ocean,earthquake
2015-03-22T22:27:37.000Z,6.804,-73.147,154.6,5.1,mwr,,,,0.58,us,us10001pn4,2015-06-09T21:30:02.040Z,"13km E of Zapatoca, Colombia",earthquake
2015-03-22T22:45:23.800Z,40.2724,52.074,32.4,5.1,mb,,42,5.25,0.56,us,us10001pn9,2015-06-09T21:30:02.040Z,"80km WNW of Turkmenbasy, Turkmenistan",earthquake
2015-03-24T11:09:17.540Z,53.6854,161.721,20,5.1,mwb,,77,1.956,0.76,us,us10001q70,2015-06-09T21:30:04.040Z,"216km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-03-25T19:22:44.560Z,49.4154,-128.1719,13.08,5.1,mww,,100,2.773,0.68,us,us10001qpf,2015-06-09T21:30:07.040Z,"152km SSW of Port Hardy, Canada",earthquake
2015-03-27T14:55:51.750Z,50.8036,177.8782,29.97,5.1,mb,,135,1.064,1.03,us,us10001r7s,2015-06-12T01:53:24.040Z,"134km SSW of Little Sitkin Island, Alaska",earthquake
2015-03-30T00:43:13.610Z,-5.1207,152.6104,35,5.1,mb,,35,1.025,0.68,us,us10001rw7,2015-06-12T01:53:28.040Z,"86km SSW of Taron, Papua New Guinea",earthquake
2015-04-02T02:56:09.460Z,-4.4567,102.6599,61.55,5.1,mb,,27,0.31,0.55,us,us10001t06,2015-06-16T01:00:23.040Z,"83km SW of Pagaralam, Indonesia",earthquake
2015-04-04T04:08:36.540Z,-5.3415,152.87,30.15,5.1,mb,,29,1.342,0.75,us,us10001tui,2015-06-16T01:00:26.040Z,"98km S of Taron, Papua New Guinea",earthquake
2015-04-04T17:48:47.960Z,-6.0735,130.6717,111.53,5.1,mwb,,21,1.996,1.07,us,us10001tzj,2015-06-16T01:00:27.040Z,"219km NNW of Saumlaki, Indonesia",earthquake
2015-04-08T03:42:12.720Z,-8.908,-109.0432,10,5.1,mb,,51,18.124,0.27,us,us200024xr,2015-06-16T01:00:32.040Z,Central East Pacific Rise,earthquake
2015-04-09T22:49:42.590Z,14.0702,92.8474,27.94,5.1,mb,,19,2.401,0.61,us,us200025i0,2015-06-22T23:18:54.040Z,"262km N of Bamboo Flat, India",earthquake
2015-04-11T12:44:37.010Z,-6.6535,104.3352,35,5.1,mb,,113,3.568,1.05,us,us200025u9,2015-06-22T23:18:56.040Z,"132km SSW of Kotaagung, Indonesia",earthquake
2015-04-12T00:45:29.330Z,-18.5781,-174.2914,34.72,5.1,mb,,77,4.163,0.59,us,us200025vw,2015-06-22T23:18:57.040Z,"33km WNW of Neiafu, Tonga",earthquake
2015-04-12T19:25:01.770Z,37.1545,143.8447,10,5.1,mwb,,37,2.531,0.87,us,us200025yw,2015-06-22T23:18:58.040Z,"254km E of Namie, Japan",earthquake
2015-04-14T07:38:54.520Z,-61.1058,-36.165,10,5.1,mb,,92,6.844,0.59,us,us200026cj,2015-06-22T23:19:01.040Z,Scotia Sea,earthquake
2015-04-15T19:55:00.590Z,39.3928,143.5274,10,5.1,mb,,86,2.629,0.82,us,us200026su,2015-06-22T23:19:03.040Z,"136km E of Yamada, Japan",earthquake
2015-04-16T02:24:16.130Z,10.8339,-62.4104,77.29,5.1,mb,,32,1.488,0.58,us,us200026w5,2015-06-26T23:15:53.040Z,"30km NNW of Gueiria, Venezuela",earthquake
2015-04-21T00:17:28.930Z,14.1208,92.9493,27.07,5.1,mb,,46,7.052,0.75,us,us200027ye,2015-06-26T23:16:00.040Z,"268km N of Bamboo Flat, India",earthquake
2015-04-21T13:46:30.830Z,-18.2383,-178.2021,505.5,5.1,mb,,19,3.597,0.64,us,us2000281l,2015-06-26T23:16:00.040Z,"272km N of Ndoi Island, Fiji",earthquake
2015-04-25T06:22:02.750Z,27.8006,85.1141,10,5.1,mb,,99,1.511,0.86,us,us20002bhs,2015-07-03T00:23:39.040Z,"20km NW of Kirtipur, Nepal",earthquake
2015-04-24T05:28:07.920Z,-0.196,124.2485,79.43,5.1,mb,,30,1.699,1.03,us,us200028rg,2015-07-03T00:23:37.040Z,"70km SSE of Molibagu, Indonesia",earthquake
2015-04-25T00:37:42.210Z,13.8503,144.8365,140.2,5.1,mb,,38,0.261,0.74,us,us20002910,2015-07-03T00:23:38.040Z,"35km N of Yigo Village, Guam",earthquake
2015-04-25T06:37:58.690Z,27.7435,85.8302,10,5.1,mb,,76,0.895,0.65,us,us2000292w,2015-07-03T00:23:39.040Z,"25km SSW of Kodari, Nepal",earthquake
2015-04-25T06:58:27.570Z,27.7219,86.0061,10,5.1,mb,,76,0.751,0.55,us,us20002bfz,2015-07-03T00:23:39.040Z,"26km SSE of Kodari, Nepal",earthquake
2015-04-25T17:42:50.910Z,28.238,85.829,10,5.1,mwr,,31,0.911,0.99,us,us2000297g,2015-07-03T00:23:40.040Z,"16km NW of Chongdui, China",earthquake
2015-04-25T20:01:36.190Z,23.9436,122.5368,22.77,5.1,mwr,,37,0.677,0.8,us,us2000298l,2015-07-03T00:23:40.040Z,"74km SW of Yonakuni, Japan",earthquake
2015-04-25T23:16:15.450Z,27.7993,84.8715,13.61,5.1,mww,,26,1.724,0.67,us,us2000299v,2015-07-03T00:23:41.040Z,"41km WNW of Kirtipur, Nepal",earthquake
2015-04-26T00:23:52.760Z,-19.8333,-177.7779,487.36,5.1,mb,,28,4.462,0.8,us,us200029a4,2015-07-03T00:23:41.040Z,"132km NE of Ndoi Island, Fiji",earthquake
2015-04-26T10:38:00.130Z,-10.5892,120.4098,35,5.1,mb,,49,2.648,0.89,us,us200029ci,2015-07-03T00:23:42.040Z,"42km SSW of Mbulung, Indonesia",earthquake
2015-04-27T12:35:53.930Z,26.8644,88.055,31.71,5.1,mb,,29,2.58,0.73,us,us200029k7,2015-07-03T00:23:44.040Z,"13km ESE of Ilam, Nepal",earthquake
2015-04-28T13:32:40.070Z,6.044,152.0086,14.88,5.1,mb,,58,16.09,0.68,us,us200029vw,2015-07-03T00:23:45.040Z,"116km SW of Piis, Micronesia",earthquake
2015-05-01T00:21:08.270Z,-21.8264,170.7323,130.85,5.1,mb,,43,3.988,0.73,us,us20002aki,2015-07-09T22:00:04.040Z,"150km WNW of Ile Hunter, New Caledonia",earthquake
2015-05-03T04:17:39.550Z,8.9423,-40.4567,10,5.1,mb,,33,12.68,0.66,us,us20002axw,2015-07-09T22:00:07.040Z,Central Mid-Atlantic Ridge,earthquake
2015-05-04T06:55:43.400Z,1.7164,126.4542,35,5.1,mb,,70,1.308,1.08,us,us20002b44,2015-07-09T22:00:09.040Z,"144km NW of Kota Ternate, Indonesia",earthquake
2015-05-05T20:39:47.490Z,-5.5917,152.097,49.3,5.1,mb,,89,1.392,0.8,us,us20002c0x,2015-07-09T22:00:14.040Z,"138km S of Kokopo, Papua New Guinea",earthquake
2015-05-06T22:16:38.000Z,-14.4196,166.7164,44.55,5.1,mb,,64,1.124,0.62,us,us20002cdu,2015-07-09T22:00:15.040Z,"78km NNW of Port-Olry, Vanuatu",earthquake
2015-05-07T07:38:11.270Z,-7.5398,154.6387,10,5.1,mb,,109,4.138,0.6,us,us100029cv,2015-07-17T07:05:55.040Z,"164km SW of Panguna, Papua New Guinea",earthquake
2015-05-07T10:00:46.840Z,11.7132,142.0753,10,5.1,mb,,47,3.302,0.68,us,us20002dce,2015-07-17T07:05:55.040Z,"274km NE of Fais, Micronesia",earthquake
2015-05-07T13:11:16.300Z,-7.4601,154.8442,10,5.1,mb,,75,4.202,0.9,us,us20002dd9,2015-07-17T07:05:56.040Z,"144km SSW of Panguna, Papua New Guinea",earthquake
2015-05-07T21:18:43.170Z,-4.8702,152.0973,35,5.1,mb,,23,0.677,0.75,us,us20002dkr,2015-07-17T07:05:57.040Z,"60km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-08T09:07:05.120Z,-5.4879,152.6282,40.43,5.1,mb,,47,1.368,0.81,us,us20002dqg,2015-07-17T07:05:59.040Z,"121km SSW of Taron, Papua New Guinea",earthquake
2015-05-10T17:14:31.160Z,31.1298,141.9661,10,5.1,mb,,122,4.024,0.73,us,us20002e8f,2015-07-17T07:06:05.040Z,"297km SE of Hachijo-jima, Japan",earthquake
2015-05-10T22:52:42.610Z,-5.6259,152.2144,46.7,5.1,mb,,71,1.426,0.62,us,us20002e9r,2015-07-17T07:06:07.040Z,"140km S of Kokopo, Papua New Guinea",earthquake
2015-05-11T07:35:43.680Z,47.2344,154.0102,10,5.1,mwb,,37,6.338,0.8,us,us20002ebe,2015-07-17T07:06:07.040Z,Kuril Islands,earthquake
2015-05-12T06:27:03.550Z,-10.0218,108.7317,10,5.1,mb,,39,2.612,1.48,us,us20002ejb,2015-07-17T07:06:09.040Z,"246km S of Citotok, Indonesia",earthquake
2015-05-12T08:13:54.600Z,27.7629,85.7574,15,5.1,mb,,49,0.953,0.64,us,us20002ekq,2015-07-17T07:06:11.040Z,"23km ENE of Nagarkot, Nepal",earthquake
2015-05-12T10:03:22.580Z,-15.2416,-173.2919,10,5.1,mb,,50,1.976,0.95,us,us20002eml,2015-07-17T07:06:12.040Z,"92km NNE of Hihifo, Tonga",earthquake
2015-05-12T18:03:50.420Z,-5.4195,152.4537,10,5.1,mb,,67,1.254,0.7,us,us20002er2,2015-07-17T07:06:12.040Z,"119km S of Kokopo, Papua New Guinea",earthquake
2015-05-13T02:32:22.450Z,-7.4378,154.9865,10,5.1,mb,,50,4.276,0.9,us,us20002eva,2015-07-17T07:06:14.040Z,"135km SSW of Panguna, Papua New Guinea",earthquake
2015-05-13T19:18:07.690Z,-35.429,-178.5109,10,5.1,mb,,110,3.332,0.93,us,us100028t2,2015-07-17T07:06:15.040Z,East of the North Island of New Zealand,earthquake
2015-05-14T23:54:31.040Z,-5.6174,152.4244,10,5.1,mb,,17,1.44,0.78,us,us1000295d,2015-07-23T01:03:59.040Z,"141km S of Kokopo, Papua New Guinea",earthquake
2015-05-14T17:38:21.430Z,-5.9709,128.3054,367.42,5.1,mb,,19,3.581,0.76,us,us1000290b,2015-07-23T01:03:59.040Z,"248km S of Amahusu, Indonesia",earthquake
2015-05-15T03:30:34.360Z,37.0459,141.2026,37.95,5.1,mb,,80,0.884,0.75,us,us10002964,2015-07-23T01:04:00.040Z,"28km E of Iwaki, Japan",earthquake
2015-05-15T10:21:34.780Z,-21.981,-176.5576,136.86,5.1,mb,,22,6.593,1.12,us,us1000298m,2015-07-23T01:04:00.040Z,"165km WSW of Vaini, Tonga",earthquake
2015-05-15T15:40:32.570Z,-35.2339,-179.5189,38.7,5.1,mb,,75,2.911,1,us,us100029cg,2015-07-23T01:04:01.040Z,East of the North Island of New Zealand,earthquake
2015-05-14T15:08:04.180Z,-28.6662,-71.4742,18.35,5.1,mww,,53,0.579,1.03,us,us100028yq,2015-07-23T01:03:59.040Z,"70km W of Vallenar, Chile",earthquake
2015-05-17T00:56:48.730Z,-4.2605,152.0848,6.47,5.1,mb,,27,0.104,1.07,us,us100029w0,2015-07-23T01:04:04.040Z,"11km SW of Rabaul, Papua New Guinea",earthquake
2015-05-16T01:19:50.210Z,-7.8252,-74.3982,144.75,5.1,mb,,44,4.785,0.77,us,us100029nb,2015-07-23T01:04:02.040Z,"63km NNE of Pucallpa, Peru",earthquake
2015-05-17T11:16:53.160Z,24.0405,61.2598,15.27,5.1,mb,,94,4.692,0.78,us,us100029ys,2015-07-23T01:04:05.040Z,"122km SSW of Jiwani, Pakistan",earthquake
2015-05-18T20:05:45.370Z,14.4906,-91.8153,86.23,5.1,mb,,89,0.876,0.94,us,us10002aah,2015-07-23T01:04:09.040Z,"14km SW of El Asintal, Guatemala",earthquake
2015-05-20T23:01:42.380Z,-10.9747,163.6863,10,5.1,mb,,88,3.984,0.69,us,us10002b05,2015-07-23T01:04:15.040Z,"201km ESE of Kirakira, Solomon Islands",earthquake
2015-05-20T22:34:29.690Z,-3.0826,-77.5501,8.45,5.1,mb,,36,5.024,0.84,us,us10002azw,2015-07-23T01:04:14.040Z,"96km SE of Sucua, Ecuador",earthquake
2015-05-22T12:07:34.830Z,-4.2085,142.2467,106.39,5.1,mb,,18,5.545,1.07,us,us10002bd3,2015-07-29T01:35:33.040Z,"66km W of Ambunti, Papua New Guinea",earthquake
2015-05-22T22:03:05.440Z,-11.0926,163.3808,10,5.1,mb,,61,3.757,0.64,us,us10002bns,2015-07-29T01:35:34.040Z,"174km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:20:48.250Z,-11.2645,163.4432,10,5.1,mb,,62,3.888,0.87,us,us10002bpy,2015-07-29T01:35:35.040Z,"189km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T12:54:28.230Z,-18.4587,-69.2062,115.18,5.1,mb,,46,0.311,1.05,us,us10002btn,2015-07-29T01:35:36.040Z,"47km SE of Putre, Chile",earthquake
2015-05-25T05:28:08.100Z,35.995,139.6134,38.74,5.1,mwr,,20,0.523,1.07,us,us10002bzr,2015-07-29T01:35:42.040Z,"3km NE of Ageo, Japan",earthquake
2015-05-25T06:37:40.890Z,41.8504,135.3922,385.81,5.1,mb,,24,3.426,0.92,us,us10002bzt,2015-07-29T01:35:42.040Z,"169km SE of Preobrazheniye, Russia",earthquake
2015-05-26T16:38:27.740Z,-0.3871,135.7242,10,5.1,mb,,34,4.288,0.77,us,us10002c8d,2015-07-29T01:35:45.040Z,"190km ENE of Manokwari, Indonesia",earthquake
